"curve.id","stressor.label","stressor.x","units.x","response.label","response.y","units.y","plot.type"
"First_Year_Ocean","Mean_Fork_Length",85.5,"mm","First_year_ocean_survival",0.0968260013549752,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",86,"mm","First_year_ocean_survival",0.0970140446816148,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",86.5,"mm","First_year_ocean_survival",0.0971722259683116,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",87,"mm","First_year_ocean_survival",0.0973052112618687,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",87.5,"mm","First_year_ocean_survival",0.0974169601117699,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",88,"mm","First_year_ocean_survival",0.0975108257895781,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",88.5,"mm","First_year_ocean_survival",0.09758964335248,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",89,"mm","First_year_ocean_survival",0.0976558063636042,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",89.5,"mm","First_year_ocean_survival",0.0977113332720936,"proportion","curve"
"First_Year_Ocean","Mean_Fork_Length",90,"mm","First_year_ocean_survival",0.0977579245283387,"proportion","curve"
